energy,cross_section,asymmetry_parameter
10.0,10.09,0.2954
10.2,10.32,0.2867
15.0,13.32,0.3134
16.71,13.21,0.3582
20.0,11.67,0.4526
21.22,10.86,0.4882
25.0,8.304,0.5967
26.86,7.191,0.6485
30.0,5.6320000000000014,0.7334
35.0,3.863,0.8624
40.0,2.7,0.9851
40.81,2.551,1.004
45.0,1.914,1.102
50.0,1.3730000000000002,1.215
55.0,0.9949,1.3219999999999998
60.0,0.7294,1.423
65.0,0.5414,1.519
70.0,0.4068,1.61
75.0,0.3091,1.693
80.0,0.2372,1.77
85.0,0.1835,1.839
90.0,0.1431,1.898
95.0,0.1123,1.945
100.0,0.08868,1.977
105.0,0.07048,1.991
110.0,0.05641,1.983
115.0,0.04552,1.949
120.0,0.03707,1.883
125.0,0.03052,1.783
130.0,0.02545,1.646
132.3,0.02352,1.571
135.0,0.02154,1.472
140.0,0.01853,1.266
145.0,0.01623,1.033
150.0,0.01449,0.785
151.4,0.01409,0.7147
155.0,0.01319,0.5353
160.0,0.01224,0.297
165.0,0.01157,0.08165
170.0,0.0111,-0.1027
175.0,0.01081,-0.252
180.0,0.01064,-0.3659
185.0,0.01057,-0.4466
190.0,0.01057,-0.4982
195.0,0.01063,-0.5253
200.0,0.01074,-0.5326
205.0,0.01087,-0.5243
210.0,0.01102,-0.504
215.0,0.01119,-0.475
220.0,0.01136,-0.4395
225.0,0.01153,-0.3997
230.0,0.01171,-0.3569
235.0,0.01188,-0.3124
240.0,0.01204,-0.2671
245.0,0.0122,-0.2216
250.0,0.01235,-0.1765
255.0,0.01249,-0.1321
260.0,0.01262,-0.08868
265.0,0.01274,-0.04646
270.0,0.01285,-0.005468
275.0,0.01295,0.03413
280.0,0.013030000000000002,0.07237
285.0,0.01311,0.1093
290.0,0.01318,0.1448
295.0,0.01324,0.179
300.0,0.01329,0.2119
305.0,0.013330000000000002,0.2436
320.0,0.0134,0.3319
340.0,0.0134,0.4355
360.0,0.01329,0.5252
380.0,0.01311,0.6031
400.0,0.01288,0.6712
420.0,0.01259,0.7309
440.0,0.01228,0.7837
460.0,0.01196,0.8309
480.0,0.01162,0.8732
500.0,0.01127,0.9113
520.0,0.01092,0.9458
540.0,0.01057,0.977
560.0,0.01022,1.005
580.0,0.009888,1.031
600.0,0.009558,1.055
620.0,0.009235,1.077
640.0,0.008921,1.097
660.0,0.008616,1.115
680.0,0.008320000000000001,1.132
700.0,0.008034999999999999,1.148
720.0,0.007759,1.163
740.0,0.007494,1.176
760.0,0.007239,1.189
780.0,0.006993000000000001,1.2
800.0,0.006756,1.211
850.0,0.006205,1.236
900.0,0.005707,1.256
950.0,0.005257,1.273
1000.0,0.004848,1.288
1041.0,0.004542,1.298
1050.0,0.004478,1.301
1100.0,0.004142,1.311
1150.0,0.003837,1.32
1200.0,0.00356,1.328
1250.0,0.003308,1.334
1253.6,0.003291,1.335
1300.0,0.003079,1.34
1350.0,0.002869,1.344
1400.0,0.002677,1.348
1450.0,0.002501,1.35
1486.6,0.002381,1.352
1500.0,0.002339,1.3530000000000002
