energy,cross_section,asymmetry_parameter
550.0,0.07066,0.044660000000000005
555.0,0.1573,0.8562
560.0,0.6469,1.357
565.0,2.486,1.267
570.0,4.25,1.089
575.0,4.9110000000000005,0.9176
580.0,5.046,0.7761
585.0,4.883,0.6661
590.0,4.586,0.5831
595.0,4.279,0.5222
600.0,4.018,0.4785
605.0,3.811,0.4482
610.0,3.652,0.4281
615.0,3.526,0.4159
620.0,3.422,0.4096
625.0,3.33,0.4078
630.0,3.247,0.4095
635.0,3.169,0.4139
640.0,3.095,0.4204
645.0,3.026,0.4285
650.0,2.9610000000000003,0.438
655.0,2.901,0.4485
660.0,2.845,0.4599
665.0,2.794,0.472
670.0,2.7460000000000004,0.4846
675.0,2.701,0.4976
680.0,2.658,0.5109
685.0,2.6180000000000003,0.5243
690.0,2.5780000000000003,0.5377
695.0,2.539,0.5511
700.0,2.5,0.5644
705.0,2.462,0.5776
710.0,2.425,0.5906
715.0,2.388,0.6034
720.0,2.351,0.616
725.0,2.316,0.6283
730.0,2.281,0.6404
735.0,2.246,0.6523
740.0,2.213,0.6639
745.0,2.181,0.6753
750.0,2.15,0.6865
755.0,2.119,0.6974
760.0,2.089,0.7082
765.0,2.06,0.7188
770.0,2.031,0.7291
775.0,2.003,0.7393
780.0,1.975,0.7493
785.0,1.948,0.759
790.0,1.921,0.7686
795.0,1.895,0.778
800.0,1.868,0.7871
805.0,1.842,0.7961
810.0,1.817,0.8049
815.0,1.7919999999999998,0.8134
820.0,1.767,0.8218
825.0,1.743,0.8299
830.0,1.719,0.8379
835.0,1.695,0.8457
840.0,1.672,0.8533
845.0,1.65,0.8608
850.0,1.6269999999999998,0.868
900.0,1.426,0.9325
950.0,1.252,0.9849
1000.0,1.104,1.027
1041.0,0.998,1.056
1050.0,0.9765,1.062
1100.0,0.8663,1.091
1150.0,0.7712,1.114
1200.0,0.6889,1.134
1250.0,0.6171,1.15
1253.6,0.6123,1.151
1300.0,0.5545,1.163
1350.0,0.4997,1.1740000000000002
1400.0,0.4516,1.183
1450.0,0.4091,1.19
1486.6,0.3812,1.194
1500.0,0.3716,1.195
