energy,cross_section,asymmetry_parameter
30.0,2.238,0.8565
35.0,2.516,0.3169
40.0,3.415,-0.05718
40.81,3.596,-0.08724
45.0,4.6,-0.1591
50.0,5.777,-0.1428
55.0,6.747999999999998,-0.08552
60.0,7.4460000000000015,-0.01656
65.0,7.899,0.05353
70.0,8.172,0.1211
75.0,8.323,0.1852
80.0,8.392000000000001,0.2454
85.0,8.399,0.3018
90.0,8.357000000000001,0.3545
95.0,8.27,0.4037
100.0,8.142000000000001,0.4495
105.0,7.976,0.4922
110.0,7.779,0.5319
115.0,7.556,0.5689
120.0,7.314,0.6033
125.0,7.061,0.6353
130.0,6.803,0.6652
132.3,6.684,0.6784
135.0,6.544,0.6932
140.0,6.2879999999999985,0.7195
145.0,6.0379999999999985,0.7442
150.0,5.795,0.7674
151.4,5.729,0.7736
155.0,5.56,0.7893
160.0,5.332999999999998,0.81
165.0,5.114,0.8297
170.0,4.9030000000000005,0.8483
175.0,4.699,0.866
180.0,4.504,0.8829
185.0,4.315,0.8989
190.0,4.134,0.9141
195.0,3.96,0.9287
200.0,3.793,0.9425
205.0,3.633,0.9557
210.0,3.48,0.9682
215.0,3.334,0.9802
220.0,3.195,0.9915
225.0,3.062,1.002
230.0,2.9360000000000004,1.013
235.0,2.8160000000000003,1.023
240.0,2.701,1.032
245.0,2.592,1.041
250.0,2.489,1.0490000000000002
255.0,2.39,1.058
260.0,2.296,1.065
265.0,2.207,1.073
270.0,2.121,1.08
275.0,2.04,1.087
280.0,1.962,1.093
285.0,1.888,1.099
290.0,1.817,1.105
295.0,1.749,1.111
300.0,1.6840000000000002,1.116
305.0,1.622,1.122
310.0,1.5630000000000002,1.127
315.0,1.506,1.131
320.0,1.452,1.136
325.0,1.4,1.14
340.0,1.257,1.152
360.0,1.094,1.165
380.0,0.956,1.176
400.0,0.8394,1.185
420.0,0.7399,1.193
440.0,0.6545,1.199
460.0,0.581,1.203
480.0,0.5175,1.206
500.0,0.4624,1.209
520.0,0.4146,1.21
540.0,0.3728,1.211
560.0,0.3362,1.21
580.0,0.3039,1.21
600.0,0.2755,1.208
620.0,0.2503,1.207
640.0,0.2279,1.205
660.0,0.2079,1.202
680.0,0.1902,1.199
700.0,0.1742,1.196
720.0,0.16,1.193
740.0,0.1472,1.189
760.0,0.1356,1.185
780.0,0.1251,1.181
800.0,0.1157,1.177
850.0,0.09565,1.166
900.0,0.07977999999999999,1.154
950.0,0.06708,1.142
1000.0,0.05681,1.129
1041.0,0.04982,1.119
1050.0,0.04843,1.116
1100.0,0.04154,1.104
1150.0,0.03584,1.091
1200.0,0.03107,1.078
1250.0,0.02708,1.065
1253.6,0.02682,1.064
1300.0,0.0237,1.053
1350.0,0.02083,1.04
1400.0,0.01838,1.028
1450.0,0.016280000000000003,1.016
1486.6,0.01493,1.007
1500.0,0.014469999999999997,1.004
