energy,cross_section,asymmetry_parameter
170.0,0.7348,-0.8499
175.0,0.9368,-0.8271
180.0,1.015,-0.2596
185.0,0.9412,0.2796
190.0,0.8215,0.6827
195.0,0.7009,0.959
200.0,0.5934,1.112
205.0,0.5047,1.138
210.0,0.436,1.037
215.0,0.3861,0.8258
220.0,0.3523,0.5357
225.0,0.3318,0.2084
230.0,0.3221,-0.1142
235.0,0.321,-0.3989
240.0,0.3266,-0.6263
245.0,0.3375,-0.7906
250.0,0.3522,-0.8964
255.0,0.3697,-0.953
260.0,0.3892,-0.9713
265.0,0.41,-0.961
270.0,0.4317,-0.9305
275.0,0.4538,-0.8861
280.0,0.4761,-0.8325
285.0,0.4982,-0.7733
290.0,0.5201,-0.711
295.0,0.5414,-0.6475
300.0,0.562,-0.584
305.0,0.5819,-0.5216
310.0,0.6008,-0.4607
315.0,0.6187,-0.4018
320.0,0.6356,-0.3451
325.0,0.6515,-0.2905
330.0,0.6663,-0.2382
335.0,0.6803,-0.1881
340.0,0.6932,-0.1402
345.0,0.7053,-0.09421
350.0,0.7165,-0.05019
355.0,0.7269,-0.008033
360.0,0.7363,0.03235
365.0,0.745,0.07103999999999999
370.0,0.7529,0.1081
375.0,0.7599,0.1436
380.0,0.7662,0.1776
385.0,0.7718,0.2102
390.0,0.7767,0.2414
395.0,0.7809,0.2713
400.0,0.7844,0.3
405.0,0.7874,0.3276
410.0,0.7898,0.3541
415.0,0.7917,0.3795
420.0,0.7932,0.404
425.0,0.7941,0.4277
430.0,0.7947,0.4504
435.0,0.7948,0.4724
440.0,0.7946,0.4936
445.0,0.794,0.5141
450.0,0.7929999999999999,0.5339
455.0,0.7917,0.5531
460.0,0.7901,0.5716
465.0,0.7882,0.5895
480.0,0.7809,0.6399
500.0,0.7679,0.7001
520.0,0.7523,0.7533
540.0,0.7348,0.8008
560.0,0.7159,0.8434
580.0,0.6961,0.8819
600.0,0.6756,0.9167
620.0,0.6549,0.9483
640.0,0.6341,0.977
660.0,0.6135,1.003
680.0,0.5932,1.027
700.0,0.5732,1.0490000000000002
720.0,0.5537,1.07
740.0,0.5346,1.089
760.0,0.5161,1.106
780.0,0.4981,1.122
800.0,0.4808,1.137
850.0,0.44,1.169
900.0,0.4027,1.197
950.0,0.369,1.219
1000.0,0.3384,1.239
1041.0,0.3155,1.252
1050.0,0.3107,1.255
1100.0,0.2857,1.269
1150.0,0.2631,1.28
1200.0,0.2426,1.29
1250.0,0.224,1.298
1253.6,0.2228,1.298
1300.0,0.2072,1.305
1350.0,0.1919,1.31
1400.0,0.17800000000000002,1.315
1450.0,0.1653,1.318
1486.6,0.1567,1.321
1500.0,0.1537,1.321
