energy,cross_section,asymmetry_parameter
130.0,0.8327,-0.3739
135.0,1.402,-0.9178
140.0,1.733,-0.2796
145.0,1.57,0.3814
150.0,1.284,0.8529
151.4,1.207,0.9556
155.0,1.024,1.166
160.0,0.8121,1.327
165.0,0.6517,1.325
170.0,0.5378,1.156
175.0,0.4622,0.8434
180.0,0.4163,0.444
185.0,0.393,0.02894
190.0,0.3867,-0.3381
195.0,0.3929,-0.6196
200.0,0.4082,-0.8068
205.0,0.4298,-0.9106
210.0,0.4555,-0.95
215.0,0.4839,-0.9437
220.0,0.5137,-0.9068
225.0,0.5442,-0.8507
230.0,0.5748,-0.7832
235.0,0.6049,-0.7098
240.0,0.6343,-0.6339
245.0,0.6624,-0.5579999999999999
250.0,0.6892,-0.4837
255.0,0.7144,-0.4118
260.0,0.7379,-0.3429
265.0,0.7597,-0.2773
270.0,0.7797,-0.215
275.0,0.7981,-0.1558
280.0,0.8149,-0.09978
285.0,0.8301,-0.0466
290.0,0.8439,0.003857
295.0,0.8562,0.05176
300.0,0.8672,0.09726
305.0,0.8769,0.1405
310.0,0.8854,0.1816
315.0,0.8926,0.2207
320.0,0.8986,0.2578
325.0,0.9036,0.2932
330.0,0.9075,0.3268
335.0,0.9104,0.3589
340.0,0.9125,0.3895
345.0,0.9137,0.4186
350.0,0.9142,0.4465
355.0,0.914,0.4732
360.0,0.9131,0.4987
365.0,0.9116,0.5232
370.0,0.9096,0.5467
375.0,0.9071,0.5693
380.0,0.9041,0.591
385.0,0.9006,0.6119
390.0,0.8967,0.632
395.0,0.8924,0.6514
400.0,0.8878,0.67
405.0,0.8828,0.688
410.0,0.8774,0.7053
415.0,0.8719,0.722
420.0,0.866,0.7381
425.0,0.86,0.7536
440.0,0.8407,0.7971
460.0,0.8133,0.8489
480.0,0.7844,0.8946
500.0,0.7549,0.9352
520.0,0.7251,0.9714
540.0,0.6957,1.004
560.0,0.6668,1.033
580.0,0.6386,1.0590000000000002
600.0,0.6114,1.083
620.0,0.585,1.105
640.0,0.5597,1.124
660.0,0.5355,1.142
680.0,0.5123,1.159
700.0,0.4901,1.1740000000000002
720.0,0.469,1.188
740.0,0.4488,1.2
760.0,0.4297,1.212
780.0,0.4114,1.222
800.0,0.394,1.232
850.0,0.3542,1.253
900.0,0.3191,1.271
950.0,0.2881,1.285
1000.0,0.2607,1.296
1041.0,0.2406,1.304
1050.0,0.2365,1.305
1100.0,0.215,1.3119999999999998
1150.0,0.1959,1.318
1200.0,0.1788,1.3219999999999998
1250.0,0.1637,1.325
1253.6,0.1626,1.325
1300.0,0.1501,1.327
1350.0,0.1378,1.328
1400.0,0.1269,1.329
1450.0,0.117,1.329
1486.6,0.1104,1.328
1500.0,0.1081,1.328
