energy,cross_section,asymmetry_parameter
165.0,0.3152,-0.7643
170.0,0.3119,-0.7866
175.0,0.3116,-0.721
180.0,0.31,-0.644
185.0,0.3079,-0.5660000000000001
190.0,0.3059,-0.4844
195.0,0.3045,-0.3989
200.0,0.3036,-0.3124
205.0,0.3029,-0.2284
210.0,0.3022,-0.1491
215.0,0.3013,-0.07516
220.0,0.3003,-0.005953
225.0,0.2991,0.059420000000000014
230.0,0.2979,0.1217
235.0,0.2965,0.1811
240.0,0.295,0.2378
245.0,0.2934,0.2916
250.0,0.2917,0.3423
255.0,0.2898,0.39
260.0,0.2879,0.4348
265.0,0.2859,0.477
270.0,0.2838,0.5169
275.0,0.2817,0.5547
280.0,0.2795,0.5907
285.0,0.2772,0.625
290.0,0.2749,0.6578
295.0,0.2725,0.6891
300.0,0.2701,0.7189
305.0,0.2676,0.7474
310.0,0.2651,0.7745
315.0,0.2626,0.8003
320.0,0.2601,0.8248
325.0,0.2575,0.8483
330.0,0.255,0.8707
335.0,0.2524,0.8922
340.0,0.2499,0.9128
345.0,0.2473,0.9326
350.0,0.2448,0.9517
355.0,0.2423,0.97
360.0,0.2397,0.9877
365.0,0.2372,1.005
370.0,0.2347,1.021
375.0,0.2322,1.037
380.0,0.2297,1.052
385.0,0.2272,1.067
390.0,0.2247,1.081
395.0,0.2223,1.094
400.0,0.2199,1.108
405.0,0.2175,1.12
410.0,0.2152,1.133
415.0,0.2128,1.144
420.0,0.2105,1.156
425.0,0.2082,1.167
430.0,0.206,1.178
435.0,0.2037,1.189
440.0,0.2015,1.199
445.0,0.1993,1.209
450.0,0.1971,1.218
455.0,0.195,1.228
460.0,0.1929,1.237
480.0,0.1847,1.271
500.0,0.1769,1.301
520.0,0.1696,1.328
540.0,0.1626,1.3530000000000002
560.0,0.156,1.376
580.0,0.1497,1.396
600.0,0.1438,1.415
620.0,0.1382,1.433
640.0,0.1329,1.449
660.0,0.1279,1.464
680.0,0.1232,1.4780000000000002
700.0,0.1187,1.49
720.0,0.1144,1.5019999999999998
740.0,0.1104,1.514
760.0,0.1065,1.524
780.0,0.1029,1.534
800.0,0.09939,1.543
850.0,0.09143,1.5630000000000002
900.0,0.08438,1.581
950.0,0.07811,1.596
1000.0,0.0725,1.61
1041.0,0.06834,1.62
1050.0,0.06748,1.622
1100.0,0.06297,1.632
1150.0,0.05888,1.641
1200.0,0.05519,1.649
1250.0,0.05184,1.656
1253.6,0.05161,1.6569999999999998
1300.0,0.04877,1.663
1350.0,0.04597,1.668
1400.0,0.04342,1.673
1450.0,0.04106,1.6780000000000002
1486.6,0.03945,1.681
1500.0,0.03889,1.682
