energy,cross_section,asymmetry_parameter
580.0,0.5098,-0.07063
600.0,0.5757,0.324
620.0,0.5575,0.5553
640.0,0.5391,0.713
660.0,0.5256,0.8364
680.0,0.5119,0.9377
700.0,0.4968,1.021
720.0,0.4815,1.089
740.0,0.4671,1.145
760.0,0.4537,1.193
780.0,0.4409,1.234
800.0,0.4282,1.271
850.0,0.3973,1.344
900.0,0.3687,1.399
950.0,0.3427,1.44
1000.0,0.3185,1.473
1041.0,0.3,1.495
1050.0,0.2961,1.499
1100.0,0.2758,1.52
1150.0,0.2572,1.537
1200.0,0.2401,1.551
1250.0,0.2243,1.5630000000000002
1253.6,0.2232,1.5630000000000002
1300.0,0.2098,1.5719999999999998
1350.0,0.1966,1.58
1400.0,0.1844,1.586
1450.0,0.1732,1.591
1486.6,0.1655,1.594
1500.0,0.1628,1.595
