energy,cross_section,asymmetry_parameter
30.0,8.259,1.929
35.0,4.495,1.937
40.0,2.6,1.788
40.81,2.395,1.753
45.0,1.618,1.538
50.0,1.086,1.226
55.0,0.7809999999999999,0.8891
60.0,0.5983,0.5670000000000001
65.0,0.4844,0.2925
70.0,0.4113,0.08706
75.0,0.3629,-0.04413
80.0,0.3298,-0.1094
85.0,0.3062,-0.1238
90.0,0.2885,-0.1029
95.0,0.2747,-0.05935
100.0,0.2633,-0.002127
105.0,0.2536,0.06265
110.0,0.2451,0.131
115.0,0.2375,0.2002
120.0,0.2306,0.2685
125.0,0.2241,0.3348
130.0,0.2181,0.3981
132.3,0.2154,0.4262
135.0,0.2123,0.4582
140.0,0.2068,0.5148
145.0,0.2016,0.5678
150.0,0.1966,0.6176
151.4,0.1952,0.6309
155.0,0.1917,0.6642
160.0,0.187,0.7079
165.0,0.1825,0.7490000000000001
170.0,0.1782,0.7878
175.0,0.174,0.8243
180.0,0.1699,0.8588
185.0,0.166,0.8915
190.0,0.1622,0.9224
195.0,0.1585,0.9517
200.0,0.1549,0.9795
205.0,0.1515,1.006
210.0,0.1481,1.031
215.0,0.1449,1.054
220.0,0.1417,1.077
225.0,0.1387,1.098
230.0,0.1358,1.118
235.0,0.1329,1.137
240.0,0.1302,1.155
245.0,0.1275,1.173
250.0,0.1249,1.19
255.0,0.1224,1.206
260.0,0.12,1.221
265.0,0.1176,1.236
270.0,0.1154,1.25
275.0,0.1131,1.263
280.0,0.111,1.276
285.0,0.1089,1.289
290.0,0.1068,1.301
295.0,0.1048,1.3119999999999998
300.0,0.1029,1.324
305.0,0.101,1.334
310.0,0.09921,1.345
315.0,0.09744,1.354
320.0,0.09571,1.364
325.0,0.09403,1.3730000000000002
340.0,0.08926,1.399
360.0,0.08346,1.43
380.0,0.0782,1.457
400.0,0.07343999999999999,1.48
420.0,0.0691,1.5019999999999998
440.0,0.06515,1.52
460.0,0.06153,1.537
480.0,0.05821000000000001,1.5530000000000002
500.0,0.05515,1.567
520.0,0.05233,1.579
540.0,0.04972,1.59
560.0,0.0473,1.601
580.0,0.04506,1.61
600.0,0.04297,1.619
620.0,0.04103,1.6269999999999998
640.0,0.03921,1.634
660.0,0.03751,1.641
680.0,0.03592,1.6469999999999998
700.0,0.03443,1.652
720.0,0.033030000000000004,1.658
740.0,0.03171,1.662
760.0,0.03047,1.6669999999999998
780.0,0.0293,1.671
800.0,0.02819,1.675
850.0,0.02568,1.683
900.0,0.02348,1.689
950.0,0.02155,1.695
1000.0,0.01984,1.699
1041.0,0.018580000000000003,1.702
1050.0,0.01832,1.703
1100.0,0.01696,1.706
1150.0,0.01574,1.7080000000000002
1200.0,0.01465,1.709
1250.0,0.01366,1.71
1253.6,0.01359,1.71
1300.0,0.01276,1.711
1350.0,0.01195,1.711
1400.0,0.01121,1.711
1450.0,0.01053,1.711
1486.6,0.01007,1.711
1500.0,0.009909,1.71
