energy,cross_section,asymmetry_parameter
120.0,0.953,-0.5572
125.0,1.497,-0.8461
130.0,1.581,0.01457
132.3,1.45,0.3592
135.0,1.281,0.6778
140.0,1.005,1.063
145.0,0.7921,1.212
150.0,0.639,1.13
151.4,0.6059,1.068
155.0,0.5379,0.8420000000000001
160.0,0.478,0.4248
165.0,0.4489,-0.01983
170.0,0.4425,-0.4059
175.0,0.4522,-0.6884
180.0,0.4734,-0.8619
185.0,0.502,-0.9441
190.0,0.5351,-0.9598
195.0,0.5706,-0.9314
200.0,0.6069,-0.8758
205.0,0.6432,-0.8046
210.0,0.6787,-0.7253
215.0,0.7131,-0.6426
220.0,0.746,-0.5597
225.0,0.7771,-0.4785
230.0,0.8061,-0.4001
235.0,0.8329,-0.3253
240.0,0.8573,-0.2544
245.0,0.8794,-0.1874
250.0,0.8992,-0.1242
255.0,0.9168,-0.0647
260.0,0.9325,-0.008598
265.0,0.9462,0.04435
270.0,0.9582,0.09439
275.0,0.9685,0.1417
280.0,0.9773,0.1866
285.0,0.9845,0.2291
290.0,0.9903,0.2694
295.0,0.9947,0.3076
300.0,0.9978,0.3439
305.0,0.9996,0.3783
310.0,1.0,0.411
315.0,1.0,0.4421
320.0,0.999,0.4717
325.0,0.997,0.5
330.0,0.9942,0.5269
335.0,0.9907,0.5526
340.0,0.9866,0.5772
345.0,0.9819,0.6008
350.0,0.9767,0.6234
355.0,0.9711,0.645
360.0,0.9649,0.6658
365.0,0.9583,0.6858
370.0,0.9514,0.705
375.0,0.9441,0.7235
380.0,0.9365,0.7413
385.0,0.9286,0.7584
390.0,0.9205,0.7749
395.0,0.9122,0.7907
400.0,0.9037,0.8059999999999999
405.0,0.895,0.8207
410.0,0.8862,0.835
415.0,0.8774,0.8487
420.0,0.8684,0.8619
440.0,0.8320000000000001,0.9107
460.0,0.7952,0.9537
480.0,0.7587,0.9916
500.0,0.7229,1.025
520.0,0.6883,1.055
540.0,0.6549,1.082
560.0,0.623,1.106
580.0,0.5924,1.128
600.0,0.5634,1.148
620.0,0.5359,1.165
640.0,0.5097,1.182
660.0,0.485,1.196
680.0,0.4616,1.209
700.0,0.4395,1.222
720.0,0.4186,1.233
740.0,0.3989,1.243
760.0,0.3802,1.252
780.0,0.3626,1.26
800.0,0.34600000000000003,1.268
850.0,0.3083,1.284
900.0,0.2755,1.297
950.0,0.2469,1.307
1000.0,0.222,1.315
1041.0,0.2038,1.319
1050.0,0.2001,1.32
1100.0,0.1809,1.325
1150.0,0.1639,1.327
1200.0,0.149,1.329
1250.0,0.1357,1.33
1253.6,0.1348,1.33
1300.0,0.1239,1.33
1350.0,0.1134,1.329
1400.0,0.104,1.327
1450.0,0.09554,1.325
1486.6,0.08993999999999999,1.324
1500.0,0.08799,1.3230000000000002
