energy,cross_section,asymmetry_parameter
125.0,0.4838,1.097
130.0,0.6918,1.23
132.3,0.8623,1.279
135.0,1.16,1.1
140.0,1.906,0.6443
145.0,2.619,0.3371
150.0,3.176,0.1773
151.4,3.31,0.1506
155.0,3.628,0.1067
160.0,4.025,0.08663
165.0,4.384,0.095
170.0,4.699,0.1191
175.0,4.961,0.1516
180.0,5.164,0.1881
185.0,5.309,0.2263
190.0,5.403,0.2647
195.0,5.455,0.3025
200.0,5.475,0.3395
205.0,5.471,0.3753
210.0,5.448,0.4099
215.0,5.4110000000000005,0.4432
220.0,5.362,0.4752
225.0,5.3020000000000005,0.5059
230.0,5.233,0.5354
235.0,5.155,0.5635
240.0,5.069,0.5903
245.0,4.977,0.6159
250.0,4.878,0.6403
255.0,4.775,0.6635
260.0,4.669,0.6856
265.0,4.561,0.7066
270.0,4.4510000000000005,0.7267
275.0,4.342,0.7458
280.0,4.234,0.7639
285.0,4.127,0.7813
290.0,4.022,0.7979
295.0,3.918,0.8138
300.0,3.816,0.8290000000000001
305.0,3.717,0.8436
310.0,3.619,0.8576
315.0,3.523,0.871
320.0,3.429,0.8839
325.0,3.337,0.8964
330.0,3.247,0.9083
335.0,3.159,0.9198
340.0,3.073,0.9308
345.0,2.989,0.9415
350.0,2.907,0.9517
355.0,2.8280000000000003,0.9615
360.0,2.75,0.971
365.0,2.675,0.9801
370.0,2.602,0.9889
375.0,2.531,0.9973
380.0,2.463,1.005
385.0,2.396,1.013
390.0,2.332,1.021
395.0,2.269,1.028
400.0,2.209,1.035
405.0,2.151,1.042
410.0,2.094,1.048
415.0,2.039,1.055
440.0,1.789,1.083
460.0,1.614,1.102
480.0,1.459,1.119
500.0,1.3230000000000002,1.134
520.0,1.2009999999999998,1.146
540.0,1.094,1.157
560.0,0.9982,1.167
580.0,0.9127,1.175
600.0,0.8361,1.182
620.0,0.7673,1.189
640.0,0.7055,1.194
660.0,0.6498,1.198
680.0,0.5996,1.202
700.0,0.5543,1.205
720.0,0.5131,1.207
740.0,0.4757,1.209
760.0,0.4417,1.21
780.0,0.4106,1.211
800.0,0.3823,1.211
850.0,0.3215,1.211
900.0,0.2724,1.208
950.0,0.2323,1.205
1000.0,0.1994,1.2
1041.0,0.1767,1.195
1050.0,0.1721,1.194
1100.0,0.1494,1.187
1150.0,0.1303,1.18
1200.0,0.1142,1.173
1250.0,0.1005,1.165
1253.6,0.09962,1.164
1300.0,0.08882000000000001,1.156
1350.0,0.07879,1.148
1400.0,0.07015,1.139
1450.0,0.06265,1.131
1486.6,0.05779,1.124
1500.0,0.056129999999999985,1.122
