energy,cross_section,asymmetry_parameter
10.0,29.98,1.426
15.0,7.922999999999999,1.765
16.71,5.369,1.813
20.0,2.786,1.841
21.22,2.245,1.833
25.0,1.24,1.755
26.86,0.9596,1.69
30.0,0.6505,1.547
35.0,0.385,1.255
40.0,0.251,0.917
40.81,0.236,0.8611
45.0,0.1776,0.5811
50.0,0.1349,0.2923
55.0,0.1089,0.08007
60.0,0.09219,-0.04874
65.0,0.08097,-0.105
70.0,0.073,-0.1074
75.0,0.06706000000000001,-0.07404
80.0,0.06241,-0.01924
85.0,0.05863,0.0472
90.0,0.05546,0.119
95.0,0.05274,0.1926
100.0,0.05036,0.2655
105.0,0.04826,0.3366
110.0,0.04637,0.405
115.0,0.04467,0.4704
120.0,0.04311,0.5325
125.0,0.04169,0.5912
130.0,0.04037,0.6465
132.3,0.0398,0.6707
135.0,0.03915,0.6983
140.0,0.03801,0.7468
145.0,0.03694,0.7922
150.0,0.03594,0.8346
151.4,0.03567,0.846
155.0,0.035,0.8742
160.0,0.03411,0.9112
165.0,0.033260000000000005,0.9459
170.0,0.03246,0.9784
175.0,0.03169,1.009
180.0,0.03095,1.038
185.0,0.03025,1.065
190.0,0.02957,1.09
195.0,0.02892,1.115
200.0,0.02829,1.138
205.0,0.02768,1.16
210.0,0.02708,1.181
215.0,0.0265,1.2
220.0,0.02594,1.219
225.0,0.02539,1.237
230.0,0.02486,1.254
235.0,0.02433,1.271
240.0,0.02383,1.286
245.0,0.02333,1.301
250.0,0.02285,1.315
255.0,0.02238,1.329
260.0,0.02192,1.342
265.0,0.02147,1.354
270.0,0.02104,1.365
275.0,0.02062,1.3769999999999998
280.0,0.02021,1.3869999999999998
285.0,0.01981,1.3969999999999998
290.0,0.01942,1.4069999999999998
295.0,0.01905,1.4169999999999998
300.0,0.01868,1.426
305.0,0.018330000000000003,1.4340000000000002
320.0,0.01732,1.4580000000000002
340.0,0.0161,1.487
360.0,0.015,1.511
380.0,0.01402,1.533
400.0,0.01313,1.5519999999999998
420.0,0.01233,1.569
440.0,0.0116,1.584
460.0,0.01094,1.597
480.0,0.01033,1.608
500.0,0.00976,1.619
520.0,0.009234,1.628
540.0,0.008745000000000001,1.6369999999999998
560.0,0.008291,1.644
580.0,0.00787,1.651
600.0,0.007479,1.6569999999999998
620.0,0.0071150000000000015,1.662
640.0,0.006776000000000001,1.6669999999999998
660.0,0.006461,1.671
680.0,0.006166,1.675
700.0,0.005891,1.679
720.0,0.005634,1.682
740.0,0.005393,1.685
760.0,0.005168,1.6880000000000002
780.0,0.004956,1.69
800.0,0.004757,1.692
850.0,0.004306,1.6969999999999998
900.0,0.003912,1.699
950.0,0.0035670000000000007,1.7009999999999998
1000.0,0.0032630000000000003,1.702
1041.0,0.003041,1.703
1050.0,0.002995,1.703
1100.0,0.002757,1.703
1150.0,0.002546,1.702
1200.0,0.002358,1.7009999999999998
1250.0,0.002189,1.7
1253.6,0.002177,1.699
1300.0,0.002036,1.6980000000000002
1350.0,0.001898,1.696
1400.0,0.001772,1.694
1450.0,0.0016579999999999998,1.6909999999999998
1486.6,0.0015810000000000002,1.689
1500.0,0.0015539999999999998,1.689
