energy,cross_section,asymmetry_parameter
20.0,8.887,0.08987
21.22,9.287,0.2566
25.0,9.832,0.6098
26.86,9.862,0.7265
30.0,9.716,0.8751
35.0,9.204,1.036
40.0,8.533999999999999,1.145
40.81,8.418,1.159
45.0,7.805,1.224
50.0,7.068,1.283
55.0,6.35,1.328
60.0,5.671,1.364
65.0,5.043,1.393
70.0,4.472,1.4169999999999998
75.0,3.961,1.435
80.0,3.507,1.4509999999999998
85.0,3.107,1.463
90.0,2.758,1.473
95.0,2.452,1.481
100.0,2.187,1.487
105.0,1.955,1.491
110.0,1.753,1.495
115.0,1.577,1.497
120.0,1.423,1.4980000000000002
125.0,1.287,1.4980000000000002
130.0,1.168,1.497
132.3,1.118,1.497
135.0,1.063,1.496
140.0,0.97,1.494
145.0,0.8873,1.491
150.0,0.8137,1.4880000000000002
151.4,0.7945,1.4880000000000002
155.0,0.7478,1.485
160.0,0.6888,1.481
165.0,0.6357,1.477
170.0,0.5878,1.473
175.0,0.5445,1.4680000000000002
180.0,0.5052,1.463
185.0,0.4695,1.4580000000000002
190.0,0.4370000000000001,1.452
195.0,0.4073,1.4469999999999998
200.0,0.3801,1.4409999999999998
205.0,0.3553,1.436
210.0,0.3324,1.43
215.0,0.3114,1.4240000000000002
220.0,0.292,1.418
225.0,0.2742,1.412
230.0,0.2577,1.406
235.0,0.2424,1.4
240.0,0.2283,1.393
245.0,0.2152,1.3869999999999998
250.0,0.203,1.381
255.0,0.1917,1.375
260.0,0.1812,1.369
265.0,0.1714,1.3630000000000002
270.0,0.1623,1.357
275.0,0.1538,1.351
280.0,0.1459,1.345
285.0,0.1385,1.339
290.0,0.1315,1.3330000000000002
295.0,0.125,1.327
300.0,0.1189,1.321
305.0,0.1132,1.315
310.0,0.1079,1.3090000000000002
315.0,0.1028,1.3030000000000002
320.0,0.09808,1.297
340.0,0.08177000000000001,1.274
360.0,0.06882,1.252
380.0,0.05843,1.23
400.0,0.05,1.209
420.0,0.04308,1.188
440.0,0.03734,1.167
460.0,0.03255,1.147
480.0,0.02852,1.128
500.0,0.02509,1.109
520.0,0.02218,1.09
540.0,0.01967,1.073
560.0,0.017519999999999997,1.055
580.0,0.01565,1.038
600.0,0.01403,1.022
620.0,0.01261,1.006
640.0,0.01138,0.9911
660.0,0.01029,0.9762
680.0,0.009327,0.9617
700.0,0.008478,0.9477
720.0,0.007723999999999998,0.9339
740.0,0.007053,0.9206
760.0,0.0064540000000000005,0.9075
780.0,0.005919,0.8948
800.0,0.005437,0.8824
850.0,0.004434,0.8528
900.0,0.003654,0.8252
950.0,0.00304,0.7994
1000.0,0.002553,0.7756
1041.0,0.002225,0.7574
1050.0,0.002161,0.7536
1100.0,0.001843,0.7329
1150.0,0.001583,0.7136
1200.0,0.001368,0.6955
1250.0,0.001188,0.6781
1253.6,0.001176,0.6769
1300.0,0.001037,0.6616
1350.0,0.0009097000000000002,0.6458
1400.0,0.0008011000000000001,0.6305
1450.0,0.0007082999999999999,0.6161
1486.6,0.0006486,0.6058
1500.0,0.0006284,0.6021
