energy,cross_section,asymmetry_parameter
245.0,0.3065,0.275
250.0,0.2618,0.3125
255.0,0.241,0.4593
260.0,0.2388,0.768
265.0,0.2543,1.203
270.0,0.2888,1.621
275.0,0.3444,1.896
280.0,0.4188,1.992
285.0,0.5127,1.955
290.0,0.629,1.841
295.0,0.7706,1.6869999999999998
300.0,0.9383,1.519
305.0,1.129,1.354
310.0,1.339,1.2
315.0,1.5590000000000002,1.062
320.0,1.785,0.941
325.0,2.013,0.8368
330.0,2.237,0.7476
335.0,2.458,0.6717
340.0,2.674,0.6073
345.0,2.882,0.5526
350.0,3.0810000000000004,0.5063
355.0,3.268,0.4671
360.0,3.442,0.434
365.0,3.6010000000000004,0.4062
370.0,3.744,0.383
375.0,3.872,0.3637
380.0,3.985,0.3479
385.0,4.084,0.3352
390.0,4.171,0.325
395.0,4.246,0.3172
400.0,4.312,0.3114
405.0,4.37,0.3073
410.0,4.419,0.3048
415.0,4.461,0.3036
420.0,4.495,0.3036
425.0,4.523,0.3045
430.0,4.544,0.3064
435.0,4.559,0.3089
440.0,4.567,0.3122
445.0,4.57,0.3159
450.0,4.5680000000000005,0.3203
455.0,4.561,0.325
460.0,4.55,0.3301
465.0,4.535,0.3356
470.0,4.517,0.3413
475.0,4.497,0.3473
480.0,4.473,0.3535
485.0,4.448,0.36
490.0,4.42,0.3665
495.0,4.391,0.3733
500.0,4.36,0.3801
505.0,4.328,0.387
510.0,4.294,0.394
515.0,4.259,0.401
520.0,4.223,0.4081
525.0,4.185,0.4151
530.0,4.146,0.4222
535.0,4.107,0.4293
560.0,3.898,0.4644
580.0,3.724,0.4917
600.0,3.551,0.5183
620.0,3.381,0.544
640.0,3.214,0.5687
660.0,3.052,0.5923
680.0,2.8960000000000004,0.6148
700.0,2.7460000000000004,0.6363
720.0,2.604,0.6567
740.0,2.468,0.6762
760.0,2.34,0.6947
780.0,2.218,0.7124
800.0,2.103,0.7291
850.0,1.842,0.7676
900.0,1.617,0.8015
950.0,1.422,0.8315
1000.0,1.255,0.8581
1041.0,1.135,0.8776
1050.0,1.11,0.8816
1100.0,0.985,0.9024
1150.0,0.8764,0.9209
1200.0,0.7822,0.9373
1250.0,0.7002,0.9517
1253.6,0.6947,0.9527
1300.0,0.6283,0.9646
1350.0,0.5653,0.976
1400.0,0.51,0.9861
1450.0,0.4613,0.9949
1486.6,0.4292,1.001
1500.0,0.4181,1.003
