energy,cross_section,asymmetry_parameter
120.0,1.372,-0.9005
125.0,2.216,-0.5047
130.0,2.177,0.2306
132.3,1.992,0.5038
135.0,1.757,0.773
140.0,1.362,1.15
145.0,1.046,1.381
150.0,0.8076,1.4509999999999998
151.4,0.754,1.439
155.0,0.6396,1.3430000000000002
160.0,0.528,1.063
165.0,0.4593,0.6563
170.0,0.4222,0.2006
175.0,0.4083,-0.2207
180.0,0.4112,-0.5507
185.0,0.426,-0.7713
190.0,0.4489,-0.893
195.0,0.477,-0.9388
200.0,0.5084,-0.9316
205.0,0.5415,-0.8903
210.0,0.5753,-0.8283
215.0,0.6091,-0.7546
220.0,0.6423,-0.6753
225.0,0.6743,-0.5943
230.0,0.7049,-0.5142
235.0,0.7336,-0.4364
240.0,0.7604,-0.3618
245.0,0.7851,-0.2909
250.0,0.8078,-0.2236
255.0,0.8284,-0.1601
260.0,0.8472,-0.1
265.0,0.8641,-0.04326
270.0,0.8792,0.01039
275.0,0.8927,0.06114
280.0,0.9046,0.1092
285.0,0.9149,0.1547
290.0,0.9237,0.1978
295.0,0.9311,0.2386
300.0,0.9371,0.2773
305.0,0.9419,0.314
310.0,0.9455,0.3488
315.0,0.9479,0.3819
320.0,0.9494,0.4134
325.0,0.95,0.4434
330.0,0.9497,0.472
335.0,0.9486,0.4993
340.0,0.9468,0.5254
345.0,0.9444,0.5504
350.0,0.9414,0.5743
355.0,0.9378,0.5973
360.0,0.9336,0.6193
365.0,0.929,0.6405
370.0,0.9239,0.6608
375.0,0.9184,0.6803
380.0,0.9125,0.6991
385.0,0.9063,0.7172
390.0,0.8997,0.7345
395.0,0.8929,0.7512
400.0,0.8859,0.7674
405.0,0.8786,0.7829
410.0,0.8712,0.7979
415.0,0.8636,0.8123
420.0,0.8559,0.8263
440.0,0.8240000000000001,0.8777
460.0,0.7909,0.923
480.0,0.7575,0.9629
500.0,0.7244,0.9984
520.0,0.6920000000000001,1.03
540.0,0.6604,1.058
560.0,0.63,1.084
580.0,0.6006,1.107
600.0,0.5725,1.128
620.0,0.5458,1.147
640.0,0.5203,1.164
660.0,0.496,1.179
680.0,0.473,1.194
700.0,0.4511,1.207
720.0,0.4304,1.218
740.0,0.4107,1.229
760.0,0.3922,1.239
780.0,0.3745,1.248
800.0,0.3578,1.256
850.0,0.3198,1.274
900.0,0.2867,1.288
950.0,0.2576,1.3
1000.0,0.2321,1.3090000000000002
1041.0,0.2135,1.314
1050.0,0.2097,1.315
1100.0,0.1899,1.321
1150.0,0.1725,1.324
1200.0,0.157,1.327
1250.0,0.1432,1.328
1253.6,0.1423,1.329
1300.0,0.1309,1.329
1350.0,0.12,1.329
1400.0,0.1102,1.328
1450.0,0.1014,1.327
1486.6,0.09548,1.325
1500.0,0.09344,1.325
